policy_id,issue_age,duration_years,account_value,guarantee_base,product_type,equity_allocation,guarantee_moneyness
4059,56,14,50000.0,48292.04,VA_GMWB,0.491,1.035
4060,71,7,50000.0,56908.48,VA_GMAB,0.566,0.879
4061,61,2,71178.35,58373.6,FIA_UNCAPPED,0.795,1.219
4062,59,9,50000.0,54996.64,VA_GMAB,0.239,0.909
4063,54,2,70302.14,74053.29,VA_GMWB,0.632,0.949
4064,57,4,50000.0,60315.11,VA_GMAB,0.996,0.829
4065,68,5,60808.98,65061.33,FIA_UNCAPPED,0.39,0.935
4066,73,3,106198.16,117895.43,VA_GMAB,0.467,0.901
4067,74,12,50000.0,60756.5,FIA_UNCAPPED,0.329,0.823
4068,58,4,146572.05,170877.58,VA_GMWB,0.227,0.858
4069,55,2,93733.07,140599.6,VA_GMAB,0.236,0.667
4070,48,12,50000.0,43555.87,VA_GMWB,0.822,1.148
4071,63,9,50000.0,46654.82,FIA_CAPPED,0.65,1.072
4072,59,9,74277.68,81241.7,FIA_UNCAPPED,0.81,0.914
4073,61,8,92375.48,107868.84,VA_GMAB,0.312,0.856
4074,67,9,79357.57,81725.13,VA_GMWB,0.878,0.971
4075,45,6,50000.0,46256.65,VA_GMAB,0.357,1.081
4076,71,13,59027.74,64547.58,VA_GMAB,0.416,0.914
4077,66,10,89613.45,94758.08,FIA_CAPPED,0.268,0.946
4078,66,1,50000.0,54702.12,FIA_UNCAPPED,0.786,0.914
4079,57,4,96622.38,125985.45,VA_GMAB,0.243,0.767
4080,45,3,50000.0,49085.08,VA_GMAB,0.419,1.019
4081,70,5,50000.0,43465.21,FIA_UNCAPPED,0.949,1.15
4082,62,7,72602.94,72106.31,FIA_UNCAPPED,0.376,1.007
4083,59,7,73007.56,71271.69,VA_GMWB,0.489,1.024
4084,57,5,98575.21,109607.38,FIA_CAPPED,0.961,0.899
4085,47,14,50000.0,61765.93,VA_GMAB,0.669,0.81
4086,54,6,66149.74,63882.87,VA_GMWB,0.801,1.035
4087,62,12,50000.0,55637.19,VA_GMWB,0.221,0.899
4088,63,4,114548.98,119430.88,VA_GMAB,0.416,0.959
4089,50,9,63859.98,74174.72,FIA_CAPPED,0.334,0.861
4090,61,8,50000.0,43100.02,FIA_CAPPED,0.924,1.16
4091,59,12,54984.0,66918.57,VA_GMWB,0.543,0.822
4092,72,2,93732.85,104541.25,VA_GMWB,0.399,0.897
4093,63,13,50000.0,58039.6,VA_GMAB,0.708,0.861
4094,67,7,133824.73,118859.11,VA_GMAB,0.615,1.126
4095,58,13,73785.25,59028.2,VA_GMAB,0.846,1.25
4096,62,7,62594.18,53257.32,VA_GMAB,0.852,1.175
4097,56,13,50000.0,50637.87,VA_GMWB,0.558,0.987
4098,66,5,72880.63,78363.5,VA_GMAB,0.6,0.93
4099,74,2,63224.32,58033.33,FIA_UNCAPPED,0.958,1.089
4100,61,11,133532.67,176131.28,VA_GMAB,0.652,0.758
4101,48,1,50000.0,44237.53,VA_GMAB,0.273,1.13
4102,71,3,50000.0,52735.19,VA_GMWB,0.834,0.948
4103,59,8,56744.74,58227.54,VA_GMAB,0.439,0.975
4104,45,9,76999.94,63834.45,VA_GMAB,0.722,1.206
4105,48,9,50000.0,48489.46,VA_GMWB,0.304,1.031
4106,74,14,73532.18,77949.02,FIA_UNCAPPED,0.762,0.943
4107,46,7,74331.96,88366.78,VA_GMAB,0.664,0.841
4108,51,2,81321.19,77588.5,FIA_CAPPED,0.512,1.048
4109,66,3,131281.29,152917.36,VA_GMAB,0.939,0.859
4110,45,11,83845.18,84999.94,FIA_UNCAPPED,0.449,0.986
4111,57,12,103607.37,115821.66,VA_GMAB,0.694,0.895
4112,60,11,51258.66,68862.27,FIA_CAPPED,0.37,0.744
4113,70,11,50000.0,44091.4,VA_GMAB,0.655,1.134
4114,52,7,50000.0,61264.2,FIA_CAPPED,0.446,0.816
4115,48,2,92012.88,87971.38,VA_GMWB,0.901,1.046
4116,61,13,50000.0,55834.88,FIA_UNCAPPED,0.529,0.895
4117,61,11,72472.7,87344.69,FIA_UNCAPPED,0.202,0.83
4118,74,14,50000.0,42894.33,FIA_UNCAPPED,0.477,1.166
4119,69,3,50000.0,61353.02,FIA_CAPPED,0.67,0.815
4120,56,6,50000.0,55380.3,FIA_CAPPED,0.788,0.903
4121,46,2,57700.05,46160.04,VA_GMWB,0.726,1.25
4122,72,8,102202.01,87362.4,VA_GMWB,0.535,1.17
4123,49,2,53655.95,64849.74,VA_GMWB,0.819,0.827
4124,69,5,60695.45,81712.26,VA_GMAB,0.732,0.743
4125,71,11,50000.0,50127.89,VA_GMAB,0.3,0.997
4126,59,8,80515.94,85046.83,VA_GMWB,0.701,0.947
4127,66,7,101828.64,114287.68,FIA_CAPPED,0.418,0.891
4128,54,10,71802.8,80829.57,FIA_UNCAPPED,0.627,0.888
4129,71,11,50000.0,56061.61,VA_GMWB,0.365,0.892
4130,58,2,76992.5,78591.03,VA_GMAB,0.406,0.98
4131,70,11,50000.0,45833.9,VA_GMWB,0.484,1.091
4132,65,11,50000.0,57825.28,FIA_UNCAPPED,0.825,0.865
4133,49,4,50000.0,58179.52,VA_GMAB,0.519,0.859
4134,63,1,122606.28,142545.09,FIA_UNCAPPED,0.535,0.86
4135,73,4,77577.44,92430.69,FIA_CAPPED,0.674,0.839
4136,65,13,50000.0,40818.15,FIA_CAPPED,0.642,1.225
4137,52,8,63254.9,62181.29,FIA_UNCAPPED,0.204,1.017
4138,70,12,111982.76,133222.13,FIA_UNCAPPED,0.602,0.841
4139,65,9,50000.0,61934.19,FIA_UNCAPPED,0.343,0.807
4140,48,13,50000.0,59862.96,FIA_CAPPED,0.919,0.835
4141,67,13,96745.04,102756.05,FIA_UNCAPPED,0.335,0.942
4142,63,1,66302.98,68884.82,FIA_CAPPED,0.971,0.963
4143,47,5,50000.0,51737.74,VA_GMAB,0.929,0.966
4144,47,10,66308.74,60243.78,VA_GMAB,0.586,1.101
4145,48,13,57749.9,56789.14,FIA_CAPPED,0.855,1.017
4146,55,1,93001.61,74401.29,VA_GMAB,0.584,1.25
4147,51,2,55979.14,64338.33,VA_GMWB,0.753,0.87
4148,62,14,115445.5,152120.99,FIA_CAPPED,0.416,0.759
4149,67,1,96407.07,105501.61,FIA_UNCAPPED,0.224,0.914
4150,66,3,63725.04,72889.23,VA_GMWB,0.201,0.874
4151,72,10,69664.99,69104.64,VA_GMAB,0.248,1.008
4152,50,8,118383.7,100550.82,FIA_CAPPED,0.882,1.177
4153,67,13,50000.0,53977.63,FIA_CAPPED,0.534,0.926
4154,60,3,57002.74,45602.19,FIA_CAPPED,0.667,1.25
4155,47,11,95747.5,78315.06,FIA_CAPPED,0.261,1.223
4156,45,11,71589.05,81593.96,FIA_CAPPED,0.45,0.877
4157,57,14,65561.64,61893.11,VA_GMWB,0.285,1.059
4158,72,6,57793.49,51705.59,FIA_CAPPED,0.606,1.118
4159,61,3,50000.0,46585.04,FIA_UNCAPPED,0.484,1.073
4160,70,8,92028.02,122540.96,VA_GMWB,0.714,0.751
4161,54,12,50000.0,51966.07,VA_GMAB,0.689,0.962
4162,68,12,107677.34,100825.46,FIA_UNCAPPED,0.479,1.068
4163,58,14,50000.0,55517.35,FIA_CAPPED,0.236,0.901
4164,74,11,75058.8,73605.56,FIA_UNCAPPED,0.29,1.02
4165,59,7,52185.81,50606.41,VA_GMAB,0.391,1.031
4166,64,8,132509.67,106007.74,FIA_UNCAPPED,0.423,1.25
4167,72,12,69391.14,57185.56,VA_GMWB,0.585,1.213
4168,66,10,60006.99,59294.6,VA_GMWB,0.937,1.012
4169,65,13,51594.09,60044.03,FIA_CAPPED,0.598,0.859
4170,62,7,67952.34,78420.85,FIA_UNCAPPED,0.349,0.867
4171,45,9,56134.52,56316.77,FIA_UNCAPPED,0.268,0.997
4172,49,7,50000.0,55093.86,FIA_CAPPED,0.506,0.908
4173,62,5,56521.93,68941.94,VA_GMAB,0.679,0.82
4174,65,14,116379.02,137259.47,VA_GMAB,0.303,0.848
4175,45,9,50000.0,57827.82,FIA_CAPPED,0.439,0.865
4176,52,10,55775.22,47030.46,VA_GMWB,0.856,1.186
4177,74,3,50000.0,51555.61,FIA_CAPPED,0.527,0.97
4178,63,8,50000.0,54511.36,FIA_CAPPED,0.439,0.917
4179,54,8,50000.0,56480.58,FIA_UNCAPPED,0.871,0.885
4180,58,10,120955.07,110705.06,VA_GMWB,0.505,1.093
4181,58,8,70032.18,69433.2,VA_GMWB,0.453,1.009
4182,49,8,58479.65,65947.22,VA_GMWB,0.972,0.887
4183,63,14,78290.92,72846.98,VA_GMAB,0.984,1.075
4184,55,2,50000.0,58112.38,FIA_UNCAPPED,0.485,0.86
4185,54,3,50000.0,47694.96,FIA_UNCAPPED,0.509,1.048
4186,58,6,50000.0,62859.23,VA_GMWB,0.99,0.795
4187,50,5,56165.02,52361.31,FIA_CAPPED,0.845,1.073
4188,60,8,60199.91,65880.87,VA_GMAB,0.642,0.914
4189,48,7,72956.8,91133.36,FIA_UNCAPPED,0.604,0.801
4190,72,8,50000.0,49311.15,VA_GMAB,0.348,1.014
4191,72,12,62286.2,70056.04,FIA_CAPPED,0.297,0.889
4192,51,10,190582.83,162117.07,VA_GMWB,0.99,1.176
4193,74,2,70333.87,72758.13,FIA_UNCAPPED,0.616,0.967
4194,62,5,65735.58,70305.51,VA_GMWB,0.829,0.935
4195,56,11,101225.94,111582.8,VA_GMAB,0.321,0.907
4196,60,1,50000.0,62788.9,VA_GMAB,0.803,0.796
4197,53,7,114605.91,135240.73,VA_GMWB,0.705,0.847
4198,48,13,93456.82,117698.08,FIA_CAPPED,0.694,0.794
4199,58,10,71984.23,79917.24,FIA_CAPPED,0.663,0.901
4200,68,3,164069.23,147002.38,VA_GMWB,0.8,1.116
4201,67,7,51345.73,50719.12,VA_GMAB,0.914,1.012
4202,74,2,50000.0,49740.49,FIA_CAPPED,0.831,1.005
4203,46,8,50000.0,44216.78,VA_GMAB,0.326,1.131
4204,59,8,50000.0,57300.36,VA_GMAB,0.875,0.873
4205,56,9,67685.45,63316.86,FIA_UNCAPPED,0.48,1.069
4206,59,9,130249.55,135722.56,FIA_CAPPED,0.225,0.96
4207,67,5,112987.69,134740.38,FIA_UNCAPPED,0.919,0.839
4208,48,12,67177.59,64158.82,FIA_UNCAPPED,0.972,1.047
4209,73,9,50000.0,54107.11,VA_GMAB,0.789,0.924
4210,67,10,50000.0,63751.06,FIA_CAPPED,0.911,0.784
4211,66,5,142328.3,147564.62,FIA_CAPPED,0.373,0.965
4212,68,4,59131.62,70809.22,VA_GMAB,0.606,0.835
4213,71,11,86319.19,69055.35,VA_GMWB,0.513,1.25
4214,62,12,50000.0,53126.75,VA_GMAB,0.401,0.941
4215,50,1,107928.73,97091.21,VA_GMWB,0.758,1.112
4216,56,4,58052.87,61980.78,VA_GMWB,0.637,0.937
4217,45,4,136118.82,128094.93,VA_GMWB,0.998,1.063
4218,68,13,51475.15,59086.87,FIA_CAPPED,0.255,0.871
4219,62,13,53727.93,63278.41,FIA_CAPPED,0.976,0.849
4220,50,13,75223.85,90458.94,VA_GMWB,0.505,0.832
4221,53,3,50000.0,56286.59,FIA_CAPPED,0.431,0.888
4222,66,12,50000.0,44214.73,VA_GMAB,0.224,1.131
4223,62,7,75481.93,74676.5,FIA_UNCAPPED,0.649,1.011
4224,64,8,50000.0,57661.38,VA_GMAB,0.347,0.867
4225,54,2,58618.1,86374.31,FIA_CAPPED,0.605,0.679
4226,45,8,101459.73,81167.78,VA_GMWB,0.566,1.25
4227,51,6,50000.0,48625.47,VA_GMWB,0.714,1.028
4228,72,11,50000.0,54440.59,FIA_UNCAPPED,0.337,0.918
4229,45,6,65655.58,66457.39,VA_GMWB,0.577,0.988
4230,47,11,71387.96,77982.91,FIA_CAPPED,0.943,0.915
4231,69,12,118298.85,151060.64,VA_GMWB,0.72,0.783
4232,63,9,90706.29,86934.21,VA_GMAB,0.249,1.043
4233,52,1,91404.99,76262.16,VA_GMAB,0.814,1.199
4234,51,2,50000.0,53335.57,VA_GMAB,0.769,0.937
4235,50,13,65102.61,59148.84,FIA_UNCAPPED,0.711,1.101
4236,63,8,90088.32,81304.7,FIA_CAPPED,0.259,1.108
4237,69,7,50000.0,44104.0,FIA_UNCAPPED,0.805,1.134
4238,67,3,219824.7,187040.68,VA_GMWB,0.853,1.175
4239,53,12,50000.0,61635.34,FIA_UNCAPPED,0.787,0.811
4240,47,8,97698.04,120606.43,VA_GMWB,0.69,0.81
4241,66,7,50000.0,44683.97,FIA_CAPPED,0.51,1.119
4242,66,8,63486.02,70964.41,FIA_CAPPED,0.553,0.895
4243,60,12,128524.86,133705.61,VA_GMWB,0.948,0.961
4244,49,1,74243.73,64917.3,VA_GMWB,0.595,1.144
4245,53,3,50000.0,55933.29,FIA_CAPPED,0.847,0.894
4246,64,13,75193.14,99587.56,FIA_UNCAPPED,0.704,0.755
4247,50,3,89606.99,78610.9,FIA_CAPPED,0.595,1.14
4248,51,6,82218.93,94957.7,FIA_UNCAPPED,0.787,0.866
4249,72,4,50000.0,40000.0,VA_GMAB,0.348,1.25
4250,63,10,50000.0,50928.0,FIA_UNCAPPED,0.295,0.982
4251,55,1,50000.0,44280.87,VA_GMWB,0.935,1.129
4252,71,14,103432.94,132177.61,FIA_CAPPED,0.503,0.783
4253,59,12,50000.0,43914.74,VA_GMAB,0.968,1.139
4254,45,7,141783.67,167881.39,FIA_UNCAPPED,0.903,0.845
4255,58,11,65052.3,64437.01,FIA_UNCAPPED,0.252,1.01
4256,52,8,50000.0,55157.61,FIA_CAPPED,0.553,0.906
4257,72,3,73352.19,69556.64,VA_GMWB,0.405,1.055
4258,69,4,52502.63,42002.11,VA_GMAB,0.957,1.25
4259,71,1,59225.69,74666.63,VA_GMAB,0.912,0.793
4260,63,6,73469.29,75445.86,FIA_UNCAPPED,0.977,0.974
4261,65,2,50000.0,50893.76,FIA_CAPPED,0.913,0.982
4262,74,11,51515.47,58449.97,FIA_CAPPED,0.958,0.881
4263,71,13,269521.82,221561.13,VA_GMAB,0.905,1.216
4264,58,3,50000.0,53427.39,FIA_CAPPED,0.501,0.936
4265,63,14,50000.0,54383.6,FIA_CAPPED,0.689,0.919
4266,71,3,62164.66,74802.39,VA_GMAB,0.623,0.831
4267,60,10,62202.09,80472.89,VA_GMAB,0.285,0.773
4268,53,9,51060.64,48798.97,VA_GMAB,0.806,1.046
4269,61,6,138856.41,179640.86,VA_GMWB,0.402,0.773
4270,53,5,50000.0,47758.18,VA_GMAB,0.451,1.047
4271,63,4,61410.79,64656.52,FIA_UNCAPPED,0.357,0.95
4272,59,5,52801.17,50216.14,VA_GMAB,0.363,1.051
4273,58,3,90269.37,82095.85,VA_GMWB,0.673,1.1
4274,62,4,155514.93,180406.05,VA_GMAB,0.468,0.862
4275,69,9,100010.54,101786.64,VA_GMAB,0.314,0.983
4276,50,5,50000.0,57634.58,VA_GMWB,0.741,0.868
4277,73,7,99749.15,79799.32,FIA_CAPPED,0.417,1.25
4278,51,9,80778.97,98524.34,VA_GMWB,0.265,0.82
4279,52,13,116102.9,142710.59,VA_GMWB,0.848,0.814
4280,70,2,68943.7,70076.97,FIA_CAPPED,0.377,0.984
4281,71,9,89132.54,109139.52,VA_GMWB,0.828,0.817
4282,51,6,50000.0,62105.36,VA_GMAB,0.582,0.805
4283,56,1,172076.07,153111.11,VA_GMWB,0.364,1.124
4284,63,1,51187.97,47091.49,VA_GMAB,0.289,1.087
4285,60,13,50000.0,52252.63,FIA_CAPPED,0.453,0.957
4286,65,14,50000.0,58046.8,FIA_UNCAPPED,0.219,0.861
4287,73,9,50000.0,40000.0,FIA_UNCAPPED,0.453,1.25
4288,71,4,51259.54,61653.06,FIA_UNCAPPED,0.508,0.831
4289,57,11,76626.93,76714.93,VA_GMWB,0.795,0.999
4290,62,10,50000.0,61669.4,VA_GMWB,0.719,0.811
4291,70,13,82717.42,86512.35,VA_GMAB,0.455,0.956
4292,50,9,50000.0,45121.53,VA_GMWB,0.843,1.108
4293,71,5,66077.32,62856.02,VA_GMAB,0.966,1.051
4294,58,3,50000.0,42202.9,VA_GMWB,0.566,1.185
4295,69,5,102813.11,88683.67,FIA_CAPPED,0.855,1.159
4296,65,7,60961.8,79885.32,VA_GMWB,0.462,0.763
4297,61,6,63554.05,55097.33,VA_GMAB,0.279,1.153
4298,65,9,50000.0,42407.79,VA_GMWB,0.306,1.179
4299,60,2,62171.46,72724.48,FIA_CAPPED,0.558,0.855
4300,50,7,50000.0,64666.46,VA_GMWB,0.24,0.773
4301,45,8,50000.0,47254.63,FIA_UNCAPPED,0.616,1.058
4302,58,4,52739.65,54629.81,FIA_CAPPED,0.748,0.965
4303,63,5,83697.82,66958.26,FIA_UNCAPPED,0.394,1.25
4304,69,10,82357.2,72317.27,VA_GMWB,0.517,1.139
4305,73,13,50000.0,57462.05,FIA_UNCAPPED,0.283,0.87
4306,50,6,50000.0,55556.37,VA_GMAB,0.29,0.9
4307,59,9,80877.47,100483.16,FIA_UNCAPPED,0.381,0.805
4308,60,14,273708.55,264142.59,VA_GMAB,0.263,1.036
4309,55,2,65999.88,70500.74,VA_GMAB,0.239,0.936
4310,68,11,96601.68,88471.42,VA_GMAB,0.307,1.092
4311,51,14,69251.0,68808.82,VA_GMAB,0.972,1.006
4312,69,10,67995.67,64759.66,FIA_UNCAPPED,0.753,1.05
4313,50,13,189600.92,219747.83,FIA_UNCAPPED,0.289,0.863
4314,73,2,50000.0,56726.76,VA_GMAB,0.732,0.881
4315,47,4,50000.0,52989.65,VA_GMWB,0.237,0.944
4316,51,8,73868.43,73811.37,VA_GMWB,0.771,1.001
4317,62,1,63275.74,64959.82,VA_GMWB,0.728,0.974
4318,62,7,55774.94,48860.49,VA_GMAB,0.771,1.142
4319,47,4,50000.0,53595.92,VA_GMWB,0.752,0.933
4320,74,6,58197.87,67563.41,VA_GMWB,0.94,0.861
4321,53,4,84617.14,74030.12,VA_GMWB,0.905,1.143
4322,61,8,163217.77,192398.7,VA_GMAB,0.647,0.848
4323,54,3,50000.0,61882.52,FIA_UNCAPPED,0.265,0.808
4324,49,3,62716.97,80441.11,VA_GMWB,0.592,0.78
4325,56,2,56418.43,61575.15,VA_GMAB,0.367,0.916
4326,47,7,51092.51,56837.63,VA_GMWB,0.505,0.899
4327,59,1,50000.0,40000.0,VA_GMWB,0.479,1.25
4328,59,3,72563.39,80691.66,VA_GMWB,0.397,0.899
4329,60,12,50000.0,45764.28,VA_GMAB,0.281,1.093
4330,71,7,110568.49,103345.32,FIA_CAPPED,0.898,1.07
4331,51,11,52860.62,57608.02,VA_GMAB,0.496,0.918
4332,61,8,50000.0,40282.67,FIA_UNCAPPED,0.614,1.241
4333,57,1,50000.0,49344.2,VA_GMAB,0.295,1.013
4334,46,9,64997.13,74088.92,FIA_UNCAPPED,0.379,0.877
4335,67,3,104382.88,118514.35,FIA_UNCAPPED,0.89,0.881
4336,49,2,56240.05,51644.86,VA_GMWB,0.809,1.089
4337,45,4,88439.75,90862.13,VA_GMAB,0.543,0.973
4338,66,3,57019.51,45615.61,VA_GMAB,0.285,1.25
4339,45,8,50000.0,53875.26,VA_GMAB,0.854,0.928
4340,58,2,75578.06,65331.32,VA_GMAB,0.703,1.157
4341,72,4,103409.76,116408.98,FIA_UNCAPPED,0.678,0.888
4342,60,12,50000.0,57878.85,FIA_CAPPED,0.275,0.864
4343,58,5,62516.67,66347.08,FIA_CAPPED,0.822,0.942
4344,45,1,99818.57,92595.49,VA_GMAB,0.762,1.078
4345,54,13,71264.56,78189.9,VA_GMWB,0.657,0.911
4346,55,9,53792.96,69271.83,VA_GMWB,0.888,0.777
4347,64,14,50000.0,61306.65,FIA_UNCAPPED,0.879,0.816
4348,57,2,60501.59,61452.51,VA_GMAB,0.276,0.985
4349,47,14,50000.0,56710.76,VA_GMWB,0.82,0.882
4350,58,2,50000.0,46152.05,VA_GMWB,0.636,1.083
4351,46,13,179259.58,196275.38,VA_GMAB,0.585,0.913
4352,60,6,50000.0,50545.53,FIA_UNCAPPED,0.95,0.989
4353,74,13,120574.07,128848.25,VA_GMWB,0.483,0.936
4354,71,6,144823.16,151036.77,VA_GMWB,0.39,0.959
4355,52,10,51321.39,45429.59,VA_GMWB,0.736,1.13
4356,46,4,72533.03,68414.91,VA_GMWB,0.331,1.06
4357,67,5,50000.0,61181.29,VA_GMAB,0.245,0.817
4358,49,13,60795.76,71178.39,FIA_UNCAPPED,0.266,0.854
4359,45,14,50000.0,54351.35,VA_GMAB,0.579,0.92
4360,73,7,50000.0,55427.12,FIA_CAPPED,0.946,0.902
4361,68,3,50000.0,51404.17,FIA_UNCAPPED,0.557,0.973
4362,66,3,118030.76,141113.75,VA_GMWB,0.633,0.836
4363,49,5,76857.74,88157.69,VA_GMWB,0.24,0.872
4364,71,7,52120.96,48693.74,FIA_CAPPED,0.99,1.07
4365,55,9,87362.79,100821.9,VA_GMWB,0.436,0.867
4366,63,10,50000.0,66458.14,VA_GMWB,0.518,0.752
4367,51,12,50000.0,53965.06,VA_GMAB,0.788,0.927
4368,56,9,50000.0,46337.8,FIA_UNCAPPED,0.445,1.079
4369,65,5,50924.68,40739.75,FIA_UNCAPPED,0.383,1.25
4370,49,2,79416.43,63533.14,FIA_CAPPED,0.557,1.25
4371,53,8,50000.0,56875.32,VA_GMWB,0.53,0.879
4372,69,12,111512.08,105200.76,FIA_CAPPED,0.646,1.06
4373,46,14,143929.84,155301.62,VA_GMWB,0.214,0.927
4374,59,5,66578.58,81911.7,VA_GMWB,0.496,0.813
4375,61,11,87540.9,98266.37,VA_GMWB,0.497,0.891
4376,50,1,74274.25,74589.36,VA_GMAB,0.913,0.996
4377,74,12,77961.96,80987.16,VA_GMAB,0.372,0.963
4378,61,3,102450.65,123645.54,VA_GMAB,0.35,0.829
4379,55,12,70359.27,75224.39,FIA_UNCAPPED,0.654,0.935
4380,64,8,60137.27,52616.2,VA_GMAB,0.255,1.143
4381,59,1,50000.0,40000.0,VA_GMWB,0.732,1.25
4382,55,14,58387.97,68397.24,VA_GMAB,0.401,0.854
4383,50,10,176968.87,145310.93,FIA_UNCAPPED,0.567,1.218
4384,67,2,50000.0,50728.27,VA_GMAB,0.593,0.986
4385,74,10,62482.33,68853.87,VA_GMWB,0.356,0.907
4386,63,14,92818.02,74254.42,FIA_UNCAPPED,0.4,1.25
4387,72,14,67637.7,70181.09,VA_GMAB,0.549,0.964
4388,61,7,176520.0,207040.34,FIA_CAPPED,0.359,0.853
4389,63,5,61411.67,59493.94,VA_GMWB,0.452,1.032
4390,51,3,138813.3,162581.63,VA_GMAB,0.799,0.854
4391,48,11,105323.98,126738.99,FIA_CAPPED,0.866,0.831
4392,47,8,50000.0,52879.23,VA_GMWB,0.651,0.946
4393,69,4,50000.0,40000.0,VA_GMAB,0.303,1.25
4394,67,5,92673.47,115414.39,VA_GMAB,0.405,0.803
4395,64,10,54557.88,78954.76,VA_GMAB,0.626,0.691
4396,71,2,50000.0,56967.79,VA_GMWB,0.801,0.878
4397,46,12,50000.0,62894.08,VA_GMWB,0.275,0.795
4398,47,14,61560.02,61404.95,VA_GMAB,0.272,1.003
4399,71,3,84088.28,80560.84,VA_GMWB,0.376,1.044
4400,74,5,50000.0,57650.51,FIA_CAPPED,0.492,0.867
4401,74,3,137637.52,130008.59,FIA_CAPPED,0.763,1.059
4402,48,10,50000.0,40000.0,VA_GMAB,0.47,1.25
4403,58,8,121045.65,99669.25,FIA_CAPPED,0.585,1.214
4404,64,13,50000.0,55481.89,VA_GMAB,0.348,0.901
4405,64,13,93642.57,131162.99,VA_GMWB,0.772,0.714
4406,45,11,65583.71,68123.05,FIA_CAPPED,0.214,0.963
4407,50,3,82181.66,97067.76,VA_GMAB,0.681,0.847
4408,51,14,105263.51,88909.97,VA_GMAB,0.964,1.184
4409,72,7,121738.58,138389.83,FIA_UNCAPPED,0.585,0.88
4410,60,3,62850.49,82264.53,VA_GMAB,0.919,0.764
4411,62,11,50000.0,52321.95,VA_GMWB,0.305,0.956
4412,62,8,89387.36,93321.87,VA_GMAB,0.695,0.958
4413,59,5,50000.0,54434.17,FIA_CAPPED,0.538,0.919
4414,51,10,70205.44,56164.35,VA_GMWB,1.0,1.25
4415,62,11,54279.64,78854.65,VA_GMAB,0.51,0.688
4416,68,7,140306.12,139677.62,VA_GMWB,0.894,1.004
4417,50,14,50000.0,54820.19,FIA_CAPPED,0.731,0.912
4418,48,2,89880.84,84026.5,FIA_CAPPED,0.526,1.07
4419,57,13,50000.0,55865.47,VA_GMAB,0.994,0.895
4420,66,6,50000.0,45662.26,FIA_UNCAPPED,0.906,1.095
4421,66,8,102035.94,82840.48,VA_GMWB,0.23,1.232
4422,69,9,50000.0,53746.13,VA_GMWB,0.547,0.93
4423,52,13,112827.16,121998.34,VA_GMWB,0.425,0.925
4424,64,14,68434.46,80482.05,VA_GMWB,0.265,0.85
4425,62,8,60952.62,60566.9,VA_GMWB,0.271,1.006
4426,64,3,132246.87,115020.15,VA_GMAB,0.632,1.15
4427,65,3,56600.58,76028.62,VA_GMAB,0.9,0.744
4428,72,11,50000.0,42461.1,VA_GMWB,0.806,1.178
4429,66,10,79682.97,85163.13,FIA_UNCAPPED,0.582,0.936
4430,62,6,50000.0,53112.21,FIA_UNCAPPED,0.723,0.941
4431,49,11,91798.37,85477.09,VA_GMAB,0.22,1.074
4432,72,9,107094.03,96411.04,FIA_CAPPED,0.269,1.111
4433,70,12,71054.57,68419.29,VA_GMAB,0.477,1.039
4434,59,9,50000.0,47245.67,FIA_UNCAPPED,0.766,1.058
4435,58,4,50000.0,47942.85,VA_GMAB,0.409,1.043
4436,51,9,103444.24,86237.98,FIA_CAPPED,0.265,1.2
4437,72,7,78497.63,62798.11,VA_GMWB,0.946,1.25
4438,53,12,107455.72,119779.75,FIA_CAPPED,0.59,0.897
4439,70,12,79917.21,107583.08,VA_GMAB,0.881,0.743
4440,46,3,50000.0,53625.0,FIA_UNCAPPED,0.245,0.932
4441,48,1,97254.24,100379.18,VA_GMAB,0.946,0.969
4442,60,9,120239.78,123231.96,VA_GMAB,0.874,0.976
4443,67,3,170894.16,174436.73,VA_GMWB,0.353,0.98
4444,73,14,77045.16,69564.38,VA_GMWB,0.728,1.108
4445,48,12,50000.0,48643.17,FIA_UNCAPPED,0.658,1.028
4446,63,4,50000.0,40000.0,FIA_CAPPED,0.266,1.25
4447,47,1,60357.74,62193.08,VA_GMWB,0.441,0.97
4448,56,1,75725.89,76913.2,FIA_CAPPED,0.583,0.985
4449,69,11,57263.19,64111.65,FIA_UNCAPPED,0.866,0.893
4450,71,6,50000.0,50981.38,VA_GMWB,0.775,0.981
4451,54,6,50000.0,46052.13,FIA_CAPPED,0.616,1.086
4452,74,11,57163.0,65451.08,FIA_CAPPED,0.931,0.873
4453,46,11,73460.54,84827.35,VA_GMAB,0.582,0.866
4454,53,12,66773.7,71666.37,VA_GMAB,0.776,0.932
4455,48,6,90546.58,89338.16,VA_GMAB,0.781,1.014
4456,59,2,65314.5,96562.4,VA_GMAB,0.379,0.676
4457,69,2,68333.18,66822.66,VA_GMAB,0.619,1.023
4458,67,10,79766.62,85133.24,FIA_CAPPED,0.836,0.937
4459,65,10,53912.04,49167.18,VA_GMWB,0.359,1.097
4460,59,7,59765.76,63761.12,VA_GMWB,0.93,0.937
4461,54,9,50000.0,61723.77,FIA_UNCAPPED,0.233,0.81
4462,70,4,118994.75,110657.48,VA_GMWB,0.879,1.075
4463,71,13,50000.0,58204.36,VA_GMAB,0.285,0.859
4464,47,13,58843.86,73281.03,VA_GMWB,0.33,0.803
4465,73,12,50888.93,58484.54,FIA_UNCAPPED,0.966,0.87
4466,63,2,72082.11,57665.69,VA_GMAB,0.693,1.25
